transid,accountid,date,type,operation,amount,balance,ksymbol,bank,account
41266,135,1998-02-19,PRIJEM,VKLAD,3400,56562,NULL,NULL,NULL
41267,135,1998-03-21,PRIJEM,VKLAD,200,61410,NULL,NULL,NULL
41268,135,1998-04-20,VYDAJ,VYBER,700,65386,NULL,NULL,NULL
41269,135,1998-05-20,VYDAJ,VYBER,2700,64779,NULL,NULL,NULL
41270,135,1998-06-19,PRIJEM,VKLAD,6500,63305,NULL,NULL,NULL
41271,135,1998-07-19,PRIJEM,VKLAD,3200,71195,NULL,NULL,NULL
41272,135,1998-08-18,VYDAJ,VYBER,3700,72206,NULL,NULL,NULL
41273,135,1998-09-17,VYDAJ,VYBER,2400,70235,NULL,NULL,NULL
41274,135,1998-10-17,VYDAJ,VYBER,6000,68955,NULL,NULL,NULL
41275,135,1998-11-16,PRIJEM,VKLAD,3000,68172,NULL,NULL,NULL
41342,136,1996-05-14,PRIJEM,VKLAD,600,600,NULL,NULL,NULL
41348,136,1996-06-11,PRIJEM,"PREVOD Z UCTU",6378,6978,DUCHOD,OP,11218095
41349,136,1996-07-11,PRIJEM,"PREVOD Z UCTU",6378,13356,DUCHOD,OP,11218095
41350,136,1996-08-11,PRIJEM,"PREVOD Z UCTU",6378,19734,DUCHOD,OP,11218095
41351,136,1996-09-11,PRIJEM,"PREVOD Z UCTU",6378,26112,DUCHOD,OP,11218095
41352,136,1996-10-11,PRIJEM,"PREVOD Z UCTU",6378,32061,DUCHOD,OP,11218095
41353,136,1996-11-11,PRIJEM,"PREVOD Z UCTU",6378,25699,DUCHOD,OP,11218095
41354,136,1996-12-11,PRIJEM,"PREVOD Z UCTU",6378,27787,DUCHOD,OP,11218095
41355,136,1997-01-11,PRIJEM,"PREVOD Z UCTU",6378,27809,DUCHOD,OP,11218095
41356,136,1997-02-11,PRIJEM,"PREVOD Z UCTU",6378,25469,DUCHOD,OP,11218095
41357,136,1997-03-11,PRIJEM,"PREVOD Z UCTU",6378,25101,DUCHOD,OP,11218095
41358,136,1997-04-11,PRIJEM,"PREVOD Z UCTU",6378,24636,DUCHOD,OP,11218095
41359,136,1997-05-11,PRIJEM,"PREVOD Z UCTU",6378,20069,DUCHOD,OP,11218095
41360,136,1997-06-11,PRIJEM,"PREVOD Z UCTU",6378,17988,DUCHOD,OP,11218095
41361,136,1997-07-11,PRIJEM,"PREVOD Z UCTU",6378,21493,DUCHOD,OP,11218095
41362,136,1997-08-11,PRIJEM,"PREVOD Z UCTU",6378,17410,DUCHOD,OP,11218095
41363,136,1997-09-11,PRIJEM,"PREVOD Z UCTU",6378,16715,DUCHOD,OP,11218095
41364,136,1997-10-11,PRIJEM,"PREVOD Z UCTU",6378,17813,DUCHOD,OP,11218095
41365,136,1997-11-11,PRIJEM,"PREVOD Z UCTU",6378,18014,DUCHOD,OP,11218095
41366,136,1997-12-11,PRIJEM,"PREVOD Z UCTU",6378,14717,DUCHOD,OP,11218095
41367,136,1998-01-11,PRIJEM,"PREVOD Z UCTU",6378,16229,DUCHOD,OP,11218095
41368,136,1998-02-11,PRIJEM,"PREVOD Z UCTU",6378,16597,DUCHOD,OP,11218095
41369,136,1998-03-11,PRIJEM,"PREVOD Z UCTU",6378,18692,DUCHOD,OP,11218095
41370,136,1998-04-11,PRIJEM,"PREVOD Z UCTU",6378,21796,DUCHOD,OP,11218095
41371,136,1998-05-11,PRIJEM,"PREVOD Z UCTU",6378,23113,DUCHOD,OP,11218095
41372,136,1998-06-11,PRIJEM,"PREVOD Z UCTU",6378,23636,DUCHOD,OP,11218095
41373,136,1998-07-11,PRIJEM,"PREVOD Z UCTU",6378,24262,DUCHOD,OP,11218095
41374,136,1998-08-11,PRIJEM,"PREVOD Z UCTU",6378,26288,DUCHOD,OP,11218095
41375,136,1998-09-11,PRIJEM,"PREVOD Z UCTU",6378,29024,DUCHOD,OP,11218095
41376,136,1998-10-11,PRIJEM,"PREVOD Z UCTU",6378,32170,DUCHOD,OP,11218095
41377,136,1998-11-11,PRIJEM,"PREVOD Z UCTU",6378,31124,DUCHOD,OP,11218095
41378,136,1998-12-11,PRIJEM,"PREVOD Z UCTU",6378,27980,DUCHOD,OP,11218095
41389,136,1996-11-07,VYDAJ,"PREVOD NA UCET",2932,22721,SIPO,MN,78733890
41390,136,1996-12-07,VYDAJ,"PREVOD NA UCET",2932,21409,SIPO,MN,78733890
41391,136,1997-01-07,VYDAJ,"PREVOD NA UCET",2932,22231,SIPO,MN,78733890
41392,136,1997-02-07,VYDAJ,"PREVOD NA UCET",2932,19691,SIPO,MN,78733890
41393,136,1997-03-07,VYDAJ,"PREVOD NA UCET",2932,22623,SIPO,MN,78733890
41394,136,1997-04-07,VYDAJ,"PREVOD NA UCET",2932,22258,SIPO,MN,78733890
41395,136,1997-05-07,VYDAJ,"PREVOD NA UCET",2932,21791,SIPO,MN,78733890
41396,136,1997-06-07,VYDAJ,"PREVOD NA UCET",2932,17210,SIPO,MN,78733890
41397,136,1997-07-07,VYDAJ,"PREVOD NA UCET",2932,15115,SIPO,MN,78733890
41398,136,1997-08-07,VYDAJ,"PREVOD NA UCET",2932,11032,SIPO,MN,78733890
41399,136,1997-09-07,VYDAJ,"PREVOD NA UCET",2932,10337,SIPO,MN,78733890
41400,136,1997-10-07,VYDAJ,"PREVOD NA UCET",2932,11435,SIPO,MN,78733890
41401,136,1997-11-07,VYDAJ,"PREVOD NA UCET",2932,11636,SIPO,MN,78733890
41402,136,1997-12-07,VYDAJ,"PREVOD NA UCET",2932,8339,SIPO,MN,78733890
41403,136,1998-01-07,VYDAJ,"PREVOD NA UCET",2932,9851,SIPO,MN,78733890
41404,136,1998-02-07,VYDAJ,"PREVOD NA UCET",2932,10219,SIPO,MN,78733890
41405,136,1998-03-07,VYDAJ,"PREVOD NA UCET",2932,12314,SIPO,MN,78733890
41406,136,1998-04-07,VYDAJ,"PREVOD NA UCET",2932,15818,SIPO,MN,78733890
41407,136,1998-05-07,VYDAJ,"PREVOD NA UCET",2932,16735,SIPO,MN,78733890
41408,136,1998-06-07,VYDAJ,"PREVOD NA UCET",2932,17258,SIPO,MN,78733890
41409,136,1998-07-07,VYDAJ,"PREVOD NA UCET",2932,17884,SIPO,MN,78733890
41410,136,1998-08-07,VYDAJ,"PREVOD NA UCET",2932,19910,SIPO,MN,78733890
41411,136,1998-09-07,VYDAJ,"PREVOD NA UCET",2932,22646,SIPO,MN,78733890
41412,136,1998-10-07,VYDAJ,"PREVOD NA UCET",2932,25792,SIPO,MN,78733890
41413,136,1998-11-07,VYDAJ,"PREVOD NA UCET",2932,24746,SIPO,MN,78733890
41414,136,1998-12-07,VYDAJ,"PREVOD NA UCET",2932,25202,SIPO,MN,78733890
41415,136,1996-12-06,VYDAJ,VYBER,1450,24341,NULL,NULL,NULL
41417,136,1998-12-11,VYDAJ,VYBER,1000,26980,NULL,NULL,NULL
41424,136,1997-01-22,VYDAJ,VYBER,2000,25809,NULL,NULL,NULL
41425,136,1997-01-05,VYDAJ,VYBER,880,26363,NULL,NULL,NULL
41426,136,1997-01-27,VYDAJ,VYBER,1360,24449,NULL,NULL,NULL
41427,136,1997-01-05,VYDAJ,VYBER,1200,25163,NULL,NULL,NULL
41428,136,1997-01-30,VYDAJ,VYBER,1120,23329,NULL,NULL,NULL
41429,136,1997-01-04,VYDAJ,VYBER,640,27243,NULL,NULL,NULL
41431,136,1998-01-13,VYDAJ,VYBER,960,15269,NULL,NULL,NULL
41432,136,1998-01-20,VYDAJ,VYBER,2160,13109,NULL,NULL,NULL
41434,136,1998-01-04,VYDAJ,VYBER,1680,13083,NULL,NULL,NULL
41440,136,1997-01-31,VYDAJ,VYBER,800,22637,NULL,NULL,NULL
41441,136,1998-12-09,VYDAJ,VYBER,3600,21602,NULL,NULL,NULL
41442,136,1998-07-02,VYDAJ,VYBER,800,22916,NULL,NULL,NULL
41443,136,1998-10-17,VYDAJ,VYBER,2400,29770,NULL,NULL,NULL
41444,136,1998-04-09,VYDAJ,VYBER,400,15418,NULL,NULL,NULL
41455,136,1996-10-31,VYDAJ,VYBER,15,25653,SLUZBY,NULL,NULL
41456,136,1996-11-30,VYDAJ,VYBER,15,25791,SLUZBY,NULL,NULL
41457,136,1996-12-31,VYDAJ,VYBER,15,27883,SLUZBY,NULL,NULL
41458,136,1997-01-31,VYDAJ,VYBER,15,22623,SLUZBY,NULL,NULL
41459,136,1997-02-28,VYDAJ,VYBER,15,25555,SLUZBY,NULL,NULL
41460,136,1997-03-31,VYDAJ,VYBER,15,25190,SLUZBY,NULL,NULL
41461,136,1997-04-30,VYDAJ,VYBER,15,24723,SLUZBY,NULL,NULL
41462,136,1997-05-31,VYDAJ,VYBER,15,20142,SLUZBY,NULL,NULL
41463,136,1997-06-30,VYDAJ,VYBER,15,18047,SLUZBY,NULL,NULL
41464,136,1997-07-31,VYDAJ,VYBER,15,21564,SLUZBY,NULL,NULL
41465,136,1997-08-31,VYDAJ,VYBER,15,17469,SLUZBY,NULL,NULL
41466,136,1997-09-30,VYDAJ,VYBER,15,16767,SLUZBY,NULL,NULL
41467,136,1997-10-31,VYDAJ,VYBER,15,17868,SLUZBY,NULL,NULL
41468,136,1997-11-30,VYDAJ,VYBER,15,18071,SLUZBY,NULL,NULL
41469,136,1997-12-31,VYDAJ,VYBER,15,14763,SLUZBY,NULL,NULL
41470,136,1998-01-31,VYDAJ,VYBER,15,13151,SLUZBY,NULL,NULL
41471,136,1998-02-28,VYDAJ,VYBER,15,16646,SLUZBY,NULL,NULL
41472,136,1998-03-31,VYDAJ,VYBER,15,18750,SLUZBY,NULL,NULL
41473,136,1998-04-30,VYDAJ,VYBER,15,21867,SLUZBY,NULL,NULL
41474,136,1998-05-31,VYDAJ,VYBER,15,23190,SLUZBY,NULL,NULL
41475,136,1998-06-30,VYDAJ,VYBER,15,23716,SLUZBY,NULL,NULL
41476,136,1998-07-31,VYDAJ,VYBER,15,24342,SLUZBY,NULL,NULL
41477,136,1998-08-31,VYDAJ,VYBER,15,26378,SLUZBY,NULL,NULL
41478,136,1998-09-30,VYDAJ,VYBER,15,29124,SLUZBY,NULL,NULL
41479,136,1998-10-31,VYDAJ,VYBER,15,29878,SLUZBY,NULL,NULL
41480,136,1998-11-30,VYDAJ,VYBER,15,31234,SLUZBY,NULL,NULL
41481,136,1996-09-11,VYDAJ,VYBER,500,25612,NULL,NULL,NULL
41482,136,1996-10-11,VYDAJ,VYBER,6500,25561,NULL,NULL,NULL
41483,136,1996-11-10,VYDAJ,VYBER,3400,19321,NULL,NULL,NULL
41484,136,1997-01-09,VYDAJ,VYBER,800,21431,NULL,NULL,NULL
41485,136,1997-02-08,VYDAJ,VYBER,600,19091,NULL,NULL,NULL
41486,136,1997-03-10,VYDAJ,VYBER,3900,18723,NULL,NULL,NULL
41487,136,1997-04-09,VYDAJ,VYBER,4000,18258,NULL,NULL,NULL
41488,136,1997-05-09,VYDAJ,VYBER,8100,13691,NULL,NULL,NULL
41489,136,1997-06-08,VYDAJ,VYBER,5600,11610,NULL,NULL,NULL
41490,136,1997-08-07,VYDAJ,VYBER,7600,13964,NULL,NULL,NULL
41491,136,1997-09-06,VYDAJ,VYBER,4200,13269,NULL,NULL,NULL
41492,136,1997-10-06,VYDAJ,VYBER,2400,14367,NULL,NULL,NULL
41493,136,1997-11-05,VYDAJ,VYBER,3300,14568,NULL,NULL,NULL
41494,136,1997-12-05,VYDAJ,VYBER,6800,11271,NULL,NULL,NULL
41495,136,1998-01-04,VYDAJ,VYBER,300,12783,NULL,NULL,NULL
41496,136,1998-03-05,VYDAJ,VYBER,1400,15246,NULL,NULL,NULL
41497,136,1998-05-04,VYDAJ,VYBER,2200,19667,NULL,NULL,NULL
41498,136,1998-06-03,VYDAJ,VYBER,3000,20190,NULL,NULL,NULL
41499,136,1998-07-03,VYDAJ,VYBER,2100,20816,NULL,NULL,NULL
41500,136,1998-08-02,VYDAJ,VYBER,1500,22842,NULL,NULL,NULL
41501,136,1998-09-01,VYDAJ,VYBER,800,25578,NULL,NULL,NULL
41502,136,1998-10-01,VYDAJ,VYBER,400,28724,NULL,NULL,NULL
41503,136,1998-10-31,VYDAJ,VYBER,2200,27678,NULL,NULL,NULL
41504,136,1998-11-30,VYDAJ,VYBER,3100,28134,NULL,NULL,NULL
41533,137,1996-07-19,PRIJEM,VKLAD,900,900,NULL,NULL,NULL
41541,137,1996-08-09,PRIJEM,VKLAD,23209,24109,NULL,NULL,NULL
41542,137,1996-09-09,PRIJEM,VKLAD,23209,46662,NULL,NULL,NULL
41543,137,1996-10-09,PRIJEM,VKLAD,23209,57991,NULL,NULL,NULL
41544,137,1996-11-09,PRIJEM,VKLAD,23209,65359,NULL,NULL,NULL
41545,137,1996-12-09,PRIJEM,VKLAD,34814,81958,NULL,NULL,NULL
41546,137,1997-01-09,PRIJEM,VKLAD,23209,70933,NULL,NULL,NULL
41547,137,1997-02-09,PRIJEM,VKLAD,23209,59420,NULL,NULL,NULL
41548,137,1997-03-09,PRIJEM,VKLAD,23209,61949,NULL,NULL,NULL
41549,137,1997-04-09,PRIJEM,VKLAD,23209,61585,NULL,NULL,NULL
41550,137,1997-05-09,PRIJEM,VKLAD,23209,52390,NULL,NULL,NULL
41551,137,1997-06-09,PRIJEM,VKLAD,34814,67500,NULL,NULL,NULL
41552,137,1997-07-09,PRIJEM,VKLAD,23209,59524,NULL,NULL,NULL
41553,137,1997-08-09,PRIJEM,VKLAD,23209,57798,NULL,NULL,NULL
41554,137,1997-09-09,PRIJEM,VKLAD,23209,54501,NULL,NULL,NULL
41555,137,1997-10-09,PRIJEM,VKLAD,23209,53394,NULL,NULL,NULL
41556,137,1997-11-09,PRIJEM,VKLAD,23209,46328,NULL,NULL,NULL
41557,137,1997-12-09,PRIJEM,VKLAD,34814,56989,NULL,NULL,NULL
41558,137,1998-01-09,PRIJEM,VKLAD,23209,45099,NULL,NULL,NULL
41559,137,1998-02-09,PRIJEM,VKLAD,23209,37723,NULL,NULL,NULL
41560,137,1998-03-09,PRIJEM,VKLAD,23209,42756,NULL,NULL,NULL
41561,137,1998-04-09,PRIJEM,VKLAD,23209,43302,NULL,NULL,NULL
41562,137,1998-05-09,PRIJEM,VKLAD,23209,40710,NULL,NULL,NULL
41563,137,1998-06-09,PRIJEM,VKLAD,34814,50444,NULL,NULL,NULL
41564,137,1998-07-09,PRIJEM,VKLAD,23209,41041,NULL,NULL,NULL
41565,137,1998-08-09,PRIJEM,VKLAD,23209,34584,NULL,NULL,NULL
41566,137,1998-09-09,PRIJEM,VKLAD,23209,53648,NULL,NULL,NULL
41567,137,1998-10-09,PRIJEM,VKLAD,23209,41990,NULL,NULL,NULL
41568,137,1998-11-09,PRIJEM,VKLAD,23209,57156,NULL,NULL,NULL
41569,137,1998-12-09,PRIJEM,VKLAD,34814,50159,NULL,NULL,NULL
41582,137,1997-01-07,VYDAJ,"PREVOD NA UCET",3464,47724,SIPO,GH,71138578
41583,137,1997-02-07,VYDAJ,"PREVOD NA UCET",3464,36211,SIPO,GH,71138578
41584,137,1997-03-07,VYDAJ,"PREVOD NA UCET",3464,38740,SIPO,GH,71138578
41585,137,1997-04-07,VYDAJ,"PREVOD NA UCET",3464,38376,SIPO,GH,71138578
41586,137,1997-05-07,VYDAJ,"PREVOD NA UCET",3464,29181,SIPO,GH,71138578
41587,137,1997-06-07,VYDAJ,"PREVOD NA UCET",3464,32687,SIPO,GH,71138578
41588,137,1997-07-07,VYDAJ,"PREVOD NA UCET",3464,36315,SIPO,GH,71138578
41589,137,1997-08-07,VYDAJ,"PREVOD NA UCET",3464,34589,SIPO,GH,71138578
41590,137,1997-09-07,VYDAJ,"PREVOD NA UCET",3464,31292,SIPO,GH,71138578
41591,137,1997-10-07,VYDAJ,"PREVOD NA UCET",3464,30185,SIPO,GH,71138578
41592,137,1997-11-07,VYDAJ,"PREVOD NA UCET",3464,23119,SIPO,GH,71138578
41593,137,1997-12-07,VYDAJ,"PREVOD NA UCET",3464,22176,SIPO,GH,71138578
41594,137,1998-01-07,VYDAJ,"PREVOD NA UCET",3464,22850,SIPO,GH,71138578
41595,137,1998-02-07,VYDAJ,"PREVOD NA UCET",3464,14514,SIPO,GH,71138578
41596,137,1998-03-07,VYDAJ,"PREVOD NA UCET",3464,19547,SIPO,GH,71138578
41597,137,1998-04-07,VYDAJ,"PREVOD NA UCET",3464,20093,SIPO,GH,71138578
41598,137,1998-05-07,VYDAJ,"PREVOD NA UCET",3464,17501,SIPO,GH,71138578
41599,137,1998-06-07,VYDAJ,"PREVOD NA UCET",3464,15631,SIPO,GH,71138578
41600,137,1998-07-07,VYDAJ,"PREVOD NA UCET",3464,17832,SIPO,GH,71138578
41601,137,1998-08-07,VYDAJ,"PREVOD NA UCET",3464,11375,SIPO,GH,71138578
41602,137,1998-09-07,VYDAJ,"PREVOD NA UCET",3464,30439,SIPO,GH,71138578
41603,137,1998-10-07,VYDAJ,"PREVOD NA UCET",3464,49581,SIPO,GH,71138578
41604,137,1998-11-07,VYDAJ,"PREVOD NA UCET",3464,33947,SIPO,GH,71138578
41605,137,1998-12-07,VYDAJ,"PREVOD NA UCET",3464,15346,SIPO,GH,71138578
41617,137,1996-12-11,VYDAJ,"PREVOD NA UCET",787,81171," ",UV,34738314
41618,137,1997-01-11,VYDAJ,"PREVOD NA UCET",787,67266," ",UV,34738314
41619,137,1997-02-11,VYDAJ,"PREVOD NA UCET",787,58633," ",UV,34738314
41620,137,1997-03-11,VYDAJ,"PREVOD NA UCET",787,61162," ",UV,34738314
41621,137,1997-04-11,VYDAJ,"PREVOD NA UCET",787,60798," ",UV,34738314
41622,137,1997-05-11,VYDAJ,"PREVOD NA UCET",787,51603," ",UV,34738314
41623,137,1997-06-11,VYDAJ,"PREVOD NA UCET",787,66713," ",UV,34738314
41624,137,1997-07-11,VYDAJ,"PREVOD NA UCET",787,53697," ",UV,34738314
41625,137,1997-08-11,VYDAJ,"PREVOD NA UCET",787,57011," ",UV,34738314
41626,137,1997-09-11,VYDAJ,"PREVOD NA UCET",787,53714," ",UV,34738314
41627,137,1997-10-11,VYDAJ,"PREVOD NA UCET",787,52607," ",UV,34738314
41628,137,1997-11-11,VYDAJ,"PREVOD NA UCET",787,45541," ",UV,34738314
41629,137,1997-12-11,VYDAJ,"PREVOD NA UCET",787,56202," ",UV,34738314
41630,137,1998-01-11,VYDAJ,"PREVOD NA UCET",787,26412," ",UV,34738314
41631,137,1998-02-11,VYDAJ,"PREVOD NA UCET",787,22936," ",UV,34738314
41632,137,1998-03-11,VYDAJ,"PREVOD NA UCET",787,41969," ",UV,34738314
41633,137,1998-04-11,VYDAJ,"PREVOD NA UCET",787,26515," ",UV,34738314
41634,137,1998-05-11,VYDAJ,"PREVOD NA UCET",787,19023," ",UV,34738314
41635,137,1998-06-11,VYDAJ,"PREVOD NA UCET",787,22657," ",UV,34738314
41636,137,1998-07-11,VYDAJ,"PREVOD NA UCET",787,16454," ",UV,34738314
41637,137,1998-08-11,VYDAJ,"PREVOD NA UCET",787,33797," ",UV,34738314
41638,137,1998-09-11,VYDAJ,"PREVOD NA UCET",787,52861," ",UV,34738314
41639,137,1998-10-11,VYDAJ,"PREVOD NA UCET",787,41203," ",UV,34738314
41640,137,1998-11-11,VYDAJ,"PREVOD NA UCET",787,56369," ",UV,34738314
41641,137,1998-12-11,VYDAJ,"PREVOD NA UCET",787,49372," ",UV,34738314
41642,137,1996-12-23,VYDAJ,VYBER,1120,52651,NULL,NULL,NULL
41643,137,1997-12-21,VYDAJ,VYBER,4160,27642,NULL,NULL,NULL
41644,137,1998-12-05,VYDAJ,VYBER,1760,54810,NULL,NULL,NULL
41651,137,1997-01-12,VYDAJ,VYBER,3000,64266,NULL,NULL,NULL
41652,137,1997-01-13,VYDAJ,VYBER,3480,60786,NULL,NULL,NULL
41653,137,1997-01-16,VYDAJ,VYBER,2640,42246,NULL,NULL,NULL
41654,137,1997-01-29,VYDAJ,VYBER,2760,39486,NULL,NULL,NULL
41655,137,1997-01-10,VYDAJ,VYBER,2880,68053,NULL,NULL,NULL
41656,137,1997-01-01,VYDAJ,VYBER,1680,51188,NULL,NULL,NULL
41657,137,1998-01-27,VYDAJ,VYBER,3480,18492,NULL,NULL,NULL
41658,137,1998-01-22,VYDAJ,VYBER,1320,21972,NULL,NULL,NULL
41659,137,1998-01-16,VYDAJ,VYBER,3120,23292,NULL,NULL,NULL
41660,137,1998-01-08,VYDAJ,VYBER,960,21890,NULL,NULL,NULL
41661,137,1998-01-28,VYDAJ,VYBER,600,17892,NULL,NULL,NULL
41662,137,1998-01-01,VYDAJ,VYBER,1440,26314,NULL,NULL,NULL
41669,137,1997-07-09,VYDAJ,VYBER,5040,54484,NULL,NULL,NULL
41670,137,1997-10-20,VYDAJ,VYBER,2040,26467,NULL,NULL,NULL
41671,137,1997-05-02,VYDAJ,VYBER,5520,32645,NULL,NULL,NULL
41672,137,1998-11-06,VYDAJ,VYBER,3960,37411,NULL,NULL,NULL
41673,137,1998-08-04,VYDAJ,VYBER,1680,14839,NULL,NULL,NULL
41674,137,1998-04-17,VYDAJ,VYBER,2040,24475,NULL,NULL,NULL
41675,137,1998-05-02,VYDAJ,VYBER,3600,20965,NULL,NULL,NULL
41677,137,1998-06-11,VYDAJ,VYBER,1440,21217,NULL,NULL,NULL
41690,137,1996-12-31,VYDAJ,VYBER,15,52868,SLUZBY,NULL,NULL
41691,137,1997-01-31,VYDAJ,VYBER,15,39675,SLUZBY,NULL,NULL
41692,137,1997-02-28,VYDAJ,VYBER,15,42204,SLUZBY,NULL,NULL
41693,137,1997-03-31,VYDAJ,VYBER,15,41840,SLUZBY,NULL,NULL
41694,137,1997-04-30,VYDAJ,VYBER,15,38165,SLUZBY,NULL,NULL
41695,137,1997-05-31,VYDAJ,VYBER,15,36151,SLUZBY,NULL,NULL
41696,137,1997-06-30,VYDAJ,VYBER,15,39779,SLUZBY,NULL,NULL
41697,137,1997-07-31,VYDAJ,VYBER,15,38053,SLUZBY,NULL,NULL
41698,137,1997-08-31,VYDAJ,VYBER,15,34756,SLUZBY,NULL,NULL
41699,137,1997-09-30,VYDAJ,VYBER,15,33649,SLUZBY,NULL,NULL
41700,137,1997-10-31,VYDAJ,VYBER,15,26583,SLUZBY,NULL,NULL
41701,137,1997-11-30,VYDAJ,VYBER,15,25640,SLUZBY,NULL,NULL
41702,137,1997-12-31,VYDAJ,VYBER,15,27754,SLUZBY,NULL,NULL
41703,137,1998-01-31,VYDAJ,VYBER,15,17978,SLUZBY,NULL,NULL
41704,137,1998-02-28,VYDAJ,VYBER,15,23011,SLUZBY,NULL,NULL
41705,137,1998-03-31,VYDAJ,VYBER,15,23557,SLUZBY,NULL,NULL
41706,137,1998-04-30,VYDAJ,VYBER,15,24565,SLUZBY,NULL,NULL
41707,137,1998-05-31,VYDAJ,VYBER,15,19095,SLUZBY,NULL,NULL
41708,137,1998-06-30,VYDAJ,VYBER,15,21296,SLUZBY,NULL,NULL
41709,137,1998-07-31,VYDAJ,VYBER,15,16519,SLUZBY,NULL,NULL
41710,137,1998-08-31,VYDAJ,VYBER,15,33903,SLUZBY,NULL,NULL
41711,137,1998-09-30,VYDAJ,VYBER,15,53045,SLUZBY,NULL,NULL
41712,137,1998-10-31,VYDAJ,VYBER,15,41371,SLUZBY,NULL,NULL
41713,137,1998-11-30,VYDAJ,VYBER,15,56570,SLUZBY,NULL,NULL
41714,137,1996-08-18,VYDAJ,VYBER,700,23409,NULL,NULL,NULL
41715,137,1996-09-17,VYDAJ,VYBER,12000,34662,NULL,NULL,NULL
41716,137,1996-10-17,VYDAJ,VYBER,16000,41991,NULL,NULL,NULL
41717,137,1996-11-16,VYDAJ,VYBER,18400,46959,NULL,NULL,NULL
41718,137,1996-12-16,VYDAJ,VYBER,27400,53771,NULL,NULL,NULL
41719,137,1997-01-15,VYDAJ,VYBER,15900,44886,NULL,NULL,NULL
41720,137,1997-02-14,VYDAJ,VYBER,16600,42033,NULL,NULL,NULL
41721,137,1997-03-16,VYDAJ,VYBER,19500,41662,NULL,NULL,NULL
41722,137,1997-04-15,VYDAJ,VYBER,22800,37998,NULL,NULL,NULL
41723,137,1997-05-15,VYDAJ,VYBER,15600,36003,NULL,NULL,NULL
41724,137,1997-06-14,VYDAJ,VYBER,27100,39613,NULL,NULL,NULL
41725,137,1997-07-14,VYDAJ,VYBER,15800,37897,NULL,NULL,NULL
41726,137,1997-08-13,VYDAJ,VYBER,22400,34611,NULL,NULL,NULL
41727,137,1997-09-12,VYDAJ,VYBER,20200,33514,NULL,NULL,NULL
41728,137,1997-10-12,VYDAJ,VYBER,24100,28507,NULL,NULL,NULL
41729,137,1997-11-11,VYDAJ,VYBER,20000,25541,NULL,NULL,NULL
41730,137,1997-12-11,VYDAJ,VYBER,24400,31802,NULL,NULL,NULL
41731,137,1998-01-10,VYDAJ,VYBER,17900,27199,NULL,NULL,NULL
41732,137,1998-02-09,VYDAJ,VYBER,14000,23723,NULL,NULL,NULL
41733,137,1998-03-11,VYDAJ,VYBER,18500,23469,NULL,NULL,NULL
41734,137,1998-04-10,VYDAJ,VYBER,16000,27302,NULL,NULL,NULL
41735,137,1998-05-10,VYDAJ,VYBER,20900,19810,NULL,NULL,NULL
41736,137,1998-06-09,VYDAJ,VYBER,27000,23444,NULL,NULL,NULL
41737,137,1998-07-09,VYDAJ,VYBER,23800,17241,NULL,NULL,NULL
41738,137,1998-10-07,VYDAJ,VYBER,30800,18781,NULL,NULL,NULL
41739,137,1998-12-06,VYDAJ,VYBER,36000,18810,NULL,NULL,NULL
41769,138,1995-09-19,PRIJEM,VKLAD,1100,1100,NULL,NULL,NULL
41871,138,1995-10-19,PRIJEM,VKLAD,11200,12300,NULL,NULL,NULL
41872,138,1995-11-18,PRIJEM,VKLAD,6200,18500,NULL,NULL,NULL
41873,138,1995-12-18,VYDAJ,VYBER,1300,17200,NULL,NULL,NULL
41874,138,1996-01-17,PRIJEM,VKLAD,2700,19900,NULL,NULL,NULL
41875,138,1996-02-16,VYDAJ,VYBER,1400,18500,NULL,NULL,NULL
41876,138,1996-03-17,PRIJEM,VKLAD,1100,19600,NULL,NULL,NULL
41877,138,1996-04-16,PRIJEM,VKLAD,1000,20600,NULL,NULL,NULL
41878,138,1996-05-16,PRIJEM,VKLAD,100,20700,NULL,NULL,NULL
41879,138,1996-06-15,VYDAJ,VYBER,2700,18000,NULL,NULL,NULL
41880,138,1996-07-15,VYDAJ,VYBER,700,17300,NULL,NULL,NULL
41881,138,1996-08-14,VYDAJ,VYBER,2800,14500,NULL,NULL,NULL
41882,138,1996-09-13,VYDAJ,VYBER,4700,9800,NULL,NULL,NULL
41883,138,1996-10-13,PRIJEM,VKLAD,1000,10800,NULL,NULL,NULL
41884,138,1996-11-12,VYDAJ,VYBER,800,10000,NULL,NULL,NULL
41885,138,1996-12-12,PRIJEM,VKLAD,800,10800,NULL,NULL,NULL
41886,138,1998-05-06,VYDAJ,VYBER,200,10600,NULL,NULL,NULL
41887,138,1998-06-05,PRIJEM,VKLAD,900,11500,NULL,NULL,NULL
41888,138,1998-07-05,PRIJEM,VKLAD,4100,15600,NULL,NULL,NULL
41889,138,1998-08-04,PRIJEM,VKLAD,3000,18600,NULL,NULL,NULL
41890,138,1998-09-03,PRIJEM,VKLAD,1000,19600,NULL,NULL,NULL
41891,138,1998-10-03,VYDAJ,VYBER,1800,17800,NULL,NULL,NULL
41892,138,1998-11-02,PRIJEM,VKLAD,2300,20100,NULL,NULL,NULL
41893,138,1998-12-02,PRIJEM,VKLAD,1100,21200,NULL,NULL,NULL
41894,139,1997-05-15,PRIJEM,VKLAD,1000,1000,NULL,NULL,NULL
